"HMDB.ID","Compound.Name","CSM5FZ3N","CSM5FZ3T","CSM5FZ48","CSM5FZ4A","CSM5FZ4O","CSM5MCTZ","CSM5MCU4","CSM5MCVH","CSM5MCWK","CSM5MCXB","CSM5MCXF","CSM5MCYU","CSM67U9T","CSM67U9V","CSM67U9X","CSM67UH7","CSM79HG4","CSM79HJE","CSM79HJG","CSM79HJI","CSM79HQL","CSM79HQN","CSM79HQR","CSM7KOQ7","ESM5MEB9","ESM5MEDZ","ESM5MEEG","HSM5FZBJ","HSM5MD3L","HSM5MD4S","HSM5MD5Z","HSM5MD7Z","HSM5MD82","HSM5MD86","HSM5MD87","HSM5MD8A","HSM5MD8H","HSM67VDR","HSM67VDX","HSM6XRQB","HSM6XRQC","HSM6XRQE","HSM7J4JT","HSM7J4JV","HSM7J4JW","HSM7J4LP","HSMA33NW","HSMA33NY","MSM5LLDI","MSM5LLEH","MSM5LLFG","MSM5LLIC","MSM5LLIS","MSM6J2H9","MSM6J2JF","MSM6J2JH","MSM6J2NA","MSM6J2PO","MSM6J2Q1","MSM79H8D","MSM79H94","MSM79HD6","MSM9VZFJ","MSM9VZM4","MSM9VZMM","PSM6XBQM","PSM6XBRK","PSM6XBSE","PSM7J188","PSMA265X"
"HMDB42104","C51:1 TAG",807,4386,6060,50823,17984,66311,105,927,415,NA,1218,605,25982,18,8,1518,19346,NA,NA,NA,NA,6531,4090,530,NA,NA,177,NA,NA,1814,NA,22412,NA,NA,2468,12,37,11,NA,688,NA,50207,115,NA,644,NA,39,4653,27,15141,1087,NA,NA,4545,11540,NA,10,1742,244,NA,298,13094,889,12310,NA,NA,NA,NA,6975,NA
"HMDB31106","C51:0 TAG",11149,2157,2231,2792,NA,5910,2497,184,NA,NA,51802,5,13164,146,2306,4067,151103,NA,NA,11,82,399,60,NA,15,36,NA,1242,49,21674,13043,14622,1975,27,10934,363,160,NA,1027,326,13791,13372,19546,4867,1391,5581,1097,9699,16487,2631,433,415,12736,65,8946,8443,7,NA,555,1936,18179,NA,26973,NA,7,81,3591,133,1025,NA
"HMDB10517","C52:7 TAG",NA,10,NA,335921,74,1238490,42,NA,NA,1483,321,NA,5303,NA,NA,13781,389346,22552,335,NA,NA,734729,1738,4542,NA,NA,9847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,115782,48538,NA,NA,NA,NA,NA
"HMDB05436","C52:6 TAG",8597,221849,104588,1941961,42310,45388109,14579,NA,89948,134105,292721,214907,554453,79816,NA,1407720,15151216,176107,NA,NA,5445,34866963,755210,757368,25933,10519,971032,NA,7449,NA,1522,229988,640,1218,29299,NA,NA,2116,NA,272,655,9385,NA,NA,9487,NA,232699,78965,NA,14677,189394,NA,2637,299204,118731,657737,30027,226352,15410,13187,906,1522394,910,6205651,2801394,NA,10,6982,11,753
"HMDB05380","C52:5 TAG",62733,3512052,1592824,14002388,3912169,30565953,389504,2462,211896,548173,5666641,1103718,3038324,1245060,NA,16306436,8461303,1166204,2176,3760,45377,20515746,3429296,3151854,111479,222659,3389225,42725,389083,33226,377322,2277018,23913,46152,863540,4812,81705,232749,21717,18577,191293,150142,3230,287,506339,105491,880148,1618312,214199,1088249,2511891,87966,718,4751140,2645126,691721,20205,3818637,326858,478047,197054,2104972,786695,10362093,9615372,205162,775,339618,30597,316161
"HMDB05363","C52:4 TAG",6334137,27047625,24137677,54692710,57387582,58302083,6472097,341150,2894440,3408672,38767285,20140729,29573620,14358220,4004529,81053637,16249427,10193103,1902852,257433,2750470,26086574,16038333,9512966,1060184,2986884,6738958,641521,3321259,2899832,12010166,19882128,2168526,881230,8286732,1268232,2393102,8285684,3159380,1589516,4623416,1510444,1948390,4741816,12726011,4147105,10115281,13978469,5341041,11572976,30531615,1083537,2042217,54475976,20682750,11623870,1680209,48251843,5218001,13425347,3245579,16655937,13484834,32799568,27310364,2469994,3323173,2231260,7385358,7829940
"HMDB05384","C52:3 TAG",516767,39518389,26864904,42537534,51806586,65635674,5046177,293623,2184037,4296164,56199779,16406301,18511511,7801124,100344,43878723,11484740,11810528,266439,286366,1086170,14940295,13303382,5961193,521164,1122627,2183032,612484,2124068,1077372,5230137,10768068,209121,410590,6586192,123092,1286066,3256230,66355,42618,1404040,1742201,158252,34688,9627961,634419,4305037,13910839,4256206,17656261,25327235,2075567,105982,38332599,22987459,4435525,51150,33784021,7311482,4748324,5053045,31364982,22511484,36276211,19258724,2194285,310559,1424861,166329,8697661
"HMDB05369","C52:2 TAG",739669,34529155,18696513,31146747,42879512,53248375,3670684,234420,1594263,3173992,46640064,10680946,8631191,2213726,107417,17896853,10160842,7016665,108567,208162,3313970,12517179,12750037,2576460,537174,588664,708761,440636,1001182,1346758,1497244,5018343,205019,351969,4255671,66422,661012,1399520,22564,27518,584017,2200326,559906,41789,5031574,352136,1942840,6850037,2902060,12139251,15014100,1671399,272226,15562592,16039064,1586422,65394,14432283,10690468,1452966,4594785,39236957,19814456,26926754,9647314,1171896,311724,600689,72317,19518016
"HMDB05367","C52:1 TAG",46215,2412591,1703326,7830242,15126911,6770524,201434,28646,79693,125861,2544519,1716360,2400746,300235,75371,1153872,1146208,421463,8601,43616,122661,1983047,1337084,140030,69275,113036,78578,83193,124964,1285394,295005,1160983,75759,56688,761895,9609,56643,177442,11020,7752,217695,778593,540376,140654,410938,317118,491803,1037593,1854237,1240850,1608137,178452,329566,1213974,1999454,519509,50388,1649676,345971,289077,887595,4785752,1563402,3415058,343170,51009,64865,32695,80637,1647364
"HMDB05365","C52:0 TAG",117458,477917,1457758,802731,382610,805267,2247485,11483,32028,15361,3626205,97193,3000182,285819,1425487,442434,691608,54728,16817,33944,98044,173373,125809,48921,14495,152767,29412,54412,85450,2886406,4755481,4271924,741053,49886,1932682,11886,132611,297848,16212,28927,4930695,913220,2773422,1543723,1118316,2541571,1892910,1673152,2516468,174583,910993,459493,2045209,135683,232998,1873992,674775,88344,34385,497037,1451752,111536,7712796,270168,32070,121593,1502647,17985,136559,613364
"HMDB43058","C53:3 TAG",14170,684499,113022,907941,1340732,2016031,60809,16864,32135,32555,1524762,109594,127264,50443,34491,219419,234361,95113,29954,28448,67593,183796,192331,53466,9033,23737,23803,42075,23071,16923,30850,122049,18887,20931,50841,12155,10772,23356,15361,6275,28751,60893,11728,19389,58109,29652,31904,175924,79900,394483,270040,27343,22894,371170,158971,25693,17436,217616,311241,26644,101328,1418579,467438,332477,167761,27316,14256,39356,17702,169588
"HMDB05391","C54:6 TAG",653890,31208099,25807802,78131605,47051065,126851358,6113391,181530,3449019,1842929,41666251,24486064,38793932,23150446,77097,77770820,39574954,10261484,579313,104428,517017,60314419,23795189,25657555,880017,2178126,24142651,566457,4306511,411298,14174684,24883765,94137,327552,7995301,145593,1841167,5400207,131818,21278,3404486,417835,59207,16835,16498524,1649655,10661104,10730415,5553015,10143798,52001860,865453,60867,81825819,17291838,11114279,68571,71207162,3156186,12212742,2380158,19745672,8539136,41658984,53362208,2764684,191146,3366933,171642,9280915
"HMDB05385","C54:5 TAG",1444139,59893252,33405341,56628300,70940202,130144834,12716055,300299,4806765,1860377,78299671,28204057,30021957,15412078,291617,56292879,36499376,17765814,1102383,188793,946501,49225128,24353318,23787599,868995,1849247,12635438,873642,3807715,1081116,11815000,19633337,162348,436016,9025126,200443,2459776,6831144,221075,39772,3483443,856046,137336,23921,20015265,1564078,10033873,23053949,6168197,30329924,54491451,3328011,121238,73242161,24372444,9887942,103996,55294572,9089371,9438851,8540135,49671000,33788943,50384742,43705041,4062277,332354,4280598,176174,11700797
"HMDB05370","C54:4 TAG",2916032,63048078,36167836,49996132,65688394,122807628,16181606,382993,4477067,2411037,82589847,25743901,22093191,10865446,355191,36773065,28150017,17182770,789609,232221,1253744,32773040,22732704,17803788,803361,1283185,4995237,1028962,2672144,2066520,6071919,12568903,263853,412967,8665464,125884,2250032,4094425,154126,65974,1711235,1394907,257507,32228,15091815,854930,5345898,17244957,13428123,37677306,45363447,5080068,148150,47377965,26095115,4180156,250835,44316511,16142363,4140955,13513606,56481911,45660110,75135964,36008560,3772825,449365,3008769,139313,16248342
"HMDB05405","C54:3 TAG",4956689,73948799,25663274,43914115,74704413,122487285,13158551,260481,5797889,2297138,98284072,19820959,11557457,3527898,292521,19425939,29395317,10943531,255319,177175,5054290,22097611,30589581,8297462,796139,774753,2788961,926789,1280034,2123248,1766217,6573035,314527,299107,6808849,84896,1674360,1500114,42475,88062,831645,1681802,490234,52615,11864337,340812,3478106,12160942,6146763,41041623,30075831,5472056,237446,19984836,23884819,1400385,207297,22906199,17263274,1421654,16252365,82891107,53651371,77982147,23361180,1708358,343007,1210528,113764,48208107
"HMDB05403","C54:2 TAG",400433,13385486,5326911,21868882,46227044,40104736,1773872,32745,667308,179997,21069912,6059234,2990943,670911,48993,3976053,8001403,1349965,9031,15594,667377,7315576,4444633,852959,102853,136329,311502,149419,267917,631586,480763,1777665,232701,60213,1066749,12802,232565,224399,6078,8710,284563,900884,384593,67592,2297395,44354,525483,2004716,875994,4791954,7594316,417060,242958,3250619,5694103,355742,32646,5470976,2147224,577737,2319091,31971474,8046843,22919462,1972290,121438,78808,139700,12167,9095959
"HMDB05395","C54:1 TAG",94506,1088326,849917,5869104,21415756,5041989,155547,89370,73205,132789,1211229,803502,1093749,154043,81188,526655,1204231,293356,120590,82176,37340,1183427,720676,226711,42330,179081,103799,19274,53233,482218,507160,577727,189162,114477,456775,16584,74319,98425,8228,65871,196451,217731,429188,294162,391450,255052,255211,801066,1305872,752521,685965,107625,531392,360917,946581,264468,105172,874565,239367,400044,406976,5532155,917685,3738104,92725,85447,45699,217394,186238,1247194
"HMDB42466","C55:3 TAG",2520,130637,41423,343652,1757487,609315,16251,444,3899,614,416794,20714,22904,1008,683,111727,110112,6527,NA,812,NA,77300,39226,NA,350,1402,2039,NA,NA,456,NA,28320,230,686,6438,316,1029,NA,286,NA,NA,11143,NA,NA,7200,NA,647,57044,NA,55808,66936,NA,1081,36969,61342,NA,122,20944,14910,3210,7114,973188,134766,157974,11988,2572,314,1045,331,49718
"HMDB42226","C55:2 TAG",NA,12102,17226,236744,713172,243218,2941,803,NA,1778,33018,22800,8587,1000,317,74853,25114,808,222,2093,NA,17324,17856,2483,302,NA,1793,1892,NA,NA,695,3890,NA,NA,2455,190,647,905,666,120,NA,1885,NA,327,4278,NA,848,15520,7028,2353,31414,324,NA,8494,36025,NA,NA,5588,NA,2855,1116,380925,5250,74327,1258,3420,973,857,3193,3238
"HMDB05462","C56:7 TAG",29418,167515,NA,NA,NA,121934,208284,468,860,824060,206,NA,55633,NA,1940,NA,37029,65638,46766,636,5855,56643,1837504,1835,17,573,3746,37491,911,107,NA,1646718,844,315389,412,117,136,902,374,1628,368,192969,248,291,NA,137803,142948,NA,6384,4476,NA,99,338,NA,NA,181,242,NA,370,NA,225,NA,178,NA,193,46235,1965,102625,12,2558
"HMDB05456","C56:6 TAG",29797,137181,103477,135739,74776,1701109,115511,6129,71216,175895,88901,14372,193509,25151,21900,1254605,667547,62422,9785,8618,19956,1387616,268430,180977,2779,6810,438099,14562,6071,3067,10187,550521,11732,6602,39497,3348,2355,4051,3908,284,17501,100643,4472,1273,18825,4493,78992,57495,28426,2195,46877,5208,7105,225982,71528,12598,6181,83528,4688,39506,1969,28714,5627,309592,268429,14823,4291,31599,1715,18411
"HMDB05398","C56:4 TAG",100065,1486686,2490145,5836521,14757182,4015591,494358,81347,664447,190326,1939382,1390679,1724621,348910,157183,5849487,1113995,1251756,137243,174218,185725,1722886,1641888,653889,90444,213397,1130637,266693,273303,261348,388445,1382767,99735,157303,575445,52416,155392,272203,65068,55826,193981,275825,124958,51453,942642,214389,416779,1754622,792574,445683,3616776,183743,120235,2897228,2657842,285604,53950,1514833,243782,769001,233847,2876232,835431,1574833,981428,361572,79546,233490,122903,2323672
"HMDB05410","C56:3 TAG",176141,2363141,2866205,5363816,50534308,7110563,562679,100855,654560,201498,4426763,1607932,1329613,177076,179433,3499288,3376516,1160513,132631,184561,226208,1677942,3826316,479504,115135,191838,613284,275787,224397,323998,260252,791748,119610,154328,642758,52891,205987,228857,69735,66367,178020,172098,122583,77489,718865,193686,433019,1277823,830088,671404,2567685,238015,151396,1736104,3315948,197276,61884,1255203,491580,452419,322536,26115085,4036495,4647367,741050,356048,80381,234137,153114,10405337
"HMDB05404","C56:2 TAG",370317,1814530,1854263,4696063,49925604,4988716,737548,349251,719298,592334,2640597,1313737,1495706,378270,614842,1644932,4106969,972686,537668,711492,879146,926152,2725833,779140,251838,469591,921663,804637,595584,650366,724345,745088,376840,587890,652427,218255,278288,549142,287944,253171,628303,265268,417864,409395,831370,781726,701537,939979,1920971,723884,2275775,490346,559232,1456519,2201585,469275,309142,1176516,784270,707115,468928,22581001,3262720,3320974,842813,826666,265987,852423,792550,5068031
"HMDB05396","C56:1 TAG",16649,117790,130702,1086462,30078077,1149438,29422,8593,14396,16074,141492,98508,178220,14228,20140,87245,1214394,15504,15377,14803,45767,94035,424516,15245,9385,13205,29572,27013,12642,51547,26368,21218,7841,13815,23541,6388,9184,14315,9653,6911,20140,20382,46984,10495,56192,18203,21332,46224,53636,26508,330559,13284,13062,40860,253378,10654,10286,40614,13180,21152,18113,7914021,727072,368786,24790,29436,5308,14153,34149,1614646
"HMDB05476","C58:10 TAG",655,89264,NA,NA,NA,NA,20776,75,NA,1138506,1533,634,12621,NA,3128,8,35,7379,641,533,NA,10,3187676,5520,142,60,388,5061,74,NA,61,1294400,NA,185559,NA,NA,NA,NA,5,1372,22,11175,NA,1981,NA,72162,87123,NA,NA,NA,361044,NA,NA,65,NA,NA,NA,NA,NA,56,NA,NA,NA,61,NA,27,106,NA,NA,NA
"HMDB00067","cholesterol",4918438,1557690,1854575,2329890,4773937,1452098,2261807,57214,1306585,4406219,2021447,291290,1931548,974454,5303216,1133936,1025019,3209800,3222528,2474962,25844,909247,1191328,1659255,1384140,1737007,1776098,97050,200152,2024274,3034994,3108726,1366550,2445384,734413,3096188,1311669,2517983,2312089,2271812,2597290,338948,1490759,1004667,2627703,3943327,4088415,2701515,5049044,4387245,2387005,560897,562377,2179995,1751843,48881,33626,31391,75159,4024631,2823101,1246930,4208865,3115542,756726,2284005,1130995,810478,3379733,916416
"HMDB29377","piperine",85532,496100,646348,8068312,348815,2137338,141168,384847,7920967,92241,1012873,951308,540841,123312,249202,338713,1487350,4808212,697346,32994293,479548,426578,4542,1159103,NA,11,297242,180843,46179,3153870,60468,37857,12733,5186,13888388,NA,11584,9413,7835753,21109,16370,188403,50001,4433192,34438,458690,129449,260788,88585,16763543,639368,717537,94676,2528,256531,1805457,158608,346113,2961539,28239682,7484685,1382319,9822332,1169147,141326,22431,119677,176541,81189,140470
"HMDB02123","1-3-7-trimethylurate",362205,40509,158438,179840,201585,12965,253227,31398,9000,249,158807,21704,18273,3003,128699,1769313,490,82072,158251,8971,716069,214932,24294,149146,NA,2936,19981,152,38300,58609,17275,39890,11379,NA,16216,130565,44342,332468,5393,NA,603,1024694,35770,1529642,23917,84139,177627,585802,451019,49204,66511,89158,243213,225780,200297,320043,119076,139257,920219,464366,147807,325890,116111,18929,83517,3950,56083,15768,76308,21657
"HMDB00510","2-aminoadipate",7166401,1226003,11786078,2510907,2591743,4656511,1901603,1658658,1606118,244007,664993,1028245,1584205,1811802,785675,2705357,163972,1011413,2741975,963096,534076,3246305,863456,3389474,1887493,691435,2973672,585316,19818118,3151565,774485,1301226,1313649,954834,4016373,1528313,2408379,1414581,5149624,1230906,322445,2363069,2005070,1798347,3788661,1110114,1461958,3133844,9106886,1089910,4886219,3517207,1714746,431912,1715919,856613,722568,4883484,575776,2291085,2577271,1826037,3261011,1259523,624387,1456224,2750206,880349,1732705,4972951
"HMDB00452","2-aminobutyrate",74749,1408376,109374,62420,121058,265942,137019,1542561,127846,349705,591200,105145,40305,107435,81655,315887,211979,92065,121204,864462,26065,250502,539706,35246,520568,166491,130572,701044,423710,362863,42161,89025,66838,189227,253556,103102,48503,162827,82261,247641,1000229,84895,161705,218400,1711505,621879,604461,555992,59145,107378,55409,170315,332767,244113,58533,90018,136846,140449,43469,90355,151905,66017,47825,194266,53553,119900,356987,172912,2002347,52290
"HMDB00407","2-hydroxy-3-methylbutyrate",216877,119367,194718,210965,347075,1423970,276299,1685436,661426,7365729,864073,190135,121880,177755,177355,1730111,305047,373437,283130,673437,288294,428556,811780,243538,2038219,1088414,1886343,398182,2456105,277793,260775,297538,565937,1374128,2215766,101437,184327,316853,159932,418663,3072448,1061112,189331,262841,1204735,595329,590450,889336,2000390,1975451,198267,715538,1295342,2654847,131832,229395,355718,741925,342394,291475,339467,271323,133881,193538,324076,396014,1457481,2342272,65676,270700
"HMDB00317","2-hydroxy-3-methylpentanoate",193446,62604,350623,84147,252867,812865,277661,2500762,672063,12764237,1084705,267357,40511,81445,152844,3927090,153796,429906,154728,2122976,127357,625412,615746,156989,1814368,1553195,1421414,1019522,6796044,226973,464385,484895,1479302,3433229,4839011,157568,154526,300308,173872,685890,5112428,2340193,323750,272879,1289614,1602578,620579,1824276,1500328,4106709,130948,1695547,1088945,1964935,288156,603850,742348,2093784,260463,358544,556778,156468,86376,185682,237934,530609,2996546,1786616,69899,145302
"HMDB59655","2-hydroxyglutarate",112243,216621,325212,141316,153052,328853,382005,3509103,251971,117898,130196,236878,116984,67487,78558,1782080,306979,142042,208710,1331750,131213,322320,302055,130648,530519,501109,299266,383955,864032,247553,334992,188189,128314,463847,161730,112548,136015,109834,179497,200509,825997,659643,77622,130882,255612,139567,93075,153976,2554300,1173374,134595,235148,272868,78986,24522,441111,111615,1448571,169984,207692,303499,263265,151926,130596,348821,492994,719124,309621,85058,386212
"HMDB00355","3-hydroxymethylglutarate",107893,121192,566435,101561,237081,440681,203647,1734913,129957,135480,391038,207887,312182,153102,184581,322611,211305,127595,189358,1842270,145695,263719,1378327,237099,941754,1710286,724832,148694,149310,273334,139157,304832,170409,526582,483031,179506,236669,231498,138826,395536,532966,304811,272808,242414,188361,262992,143557,339979,993450,3895168,334549,97486,212163,212156,67837,1285850,110700,718501,190131,169404,125360,150916,148544,230064,193956,138107,120693,3696348,119152,282331
"HMDB00555","3-methyladipate/pimelate",319737,108726,558597,511288,1276182,504106,750372,210855,631337,535698,311036,302625,436381,769727,99028,617841,311575,868810,298052,78339,1698522,376569,67312,827977,532269,151330,520305,152522,188699,147962,109883,412697,694373,107378,435186,370953,423262,328435,236390,106842,80662,567824,203860,234173,456821,71949,397460,432125,376645,58689,910380,440620,595246,121728,571721,2201395,2493130,1103494,655156,272010,806388,366709,586478,566502,493226,426048,171859,147095,177568,238696
"HMDB00522","3-methylglutaconate",73437,15213,49855,12161,26966,21074,72850,34676,19804,2851,18977,27747,82521,20265,13292,38362,24546,16045,16382,24108,23040,18263,25487,31163,45842,30338,91551,6428,14455,19958,13812,9081,10289,34061,14343,24826,15898,22982,19796,62796,11304,12335,5759,11130,18080,7467,17657,21207,175983,25139,34405,7414,18337,20469,13569,26462,17731,30149,17279,25924,14927,15324,25512,28400,23855,14358,19847,32793,13739,136599
"HMDB11718","4-hydroxybenzaldehyde",540619,3140039,573476,3349695,1093116,4259917,2684494,490138,2620364,1723005,2193121,595062,1533364,3235844,2323970,3310051,777977,2491079,564769,526919,2394638,1178485,1707024,1741898,1133415,134505,590958,219135,967239,869274,411685,1166973,812123,388596,2459218,2162536,817642,743623,2129542,2747142,428117,2973634,2329561,2061642,551704,741779,697703,1134144,187912,323922,2974482,1418139,408799,403245,503787,2273320,2081106,643789,1573714,1468082,823899,2143319,1272831,2616487,1798868,1278691,977622,236070,1629469,999059
